DataHora,FRP,RiscoFogo,DiaSemChuva,latitude_rad,longitude_rad,cluster_label,unix_time
2024-11-30 17:02:00+00:00,30.0,1.0,93.0,-0.115485120478886,-0.6661323106928921,291,173298612000.0
2024-11-30 17:02:00+00:00,27.5,1.0,5.0,-0.1321968225996569,-0.6613410328303173,292,173298612000.0
2024-11-30 17:02:00+00:00,55.4,1.0,119.0,-0.11287951843858367,-0.6692606388441669,-1,173298612000.0
2024-11-30 17:02:00+00:00,13.8,1.0,97.0,-0.11546225666568487,-0.6659774999882403,291,173298612000.0
2024-11-30 17:02:00+00:00,10.6,1.0,5.0,-0.12868033322273872,-0.6639379082243597,-1,173298612000.0
2024-11-30 17:02:00+00:00,11.7,1.0,18.0,-0.12559877989541754,-0.6549218863744074,-1,173298612000.0
2024-11-30 17:02:00+00:00,48.8,1.0,5.0,-0.12936415322367012,-0.6707799479580279,-1,173298612000.0
2024-11-30 17:02:00+00:00,403.0,1.0,8.0,-0.12429711333928016,-0.663539973154905,290,173298612000.0
2024-11-30 17:02:00+00:00,20.0,1.0,67.0,-0.11418293032397303,-0.6627802313315119,289,173298612000.0
2024-11-30 17:02:00+00:00,30.0,1.0,5.0,-0.13284957573990278,-0.6593387911124294,293,173298612000.0
2024-11-30 17:02:00+00:00,11.0,1.0,30.0,-0.11923897463407539,-0.6742828237667805,-1,173298612000.0
2024-11-30 17:02:00+00:00,10.8,1.0,11.0,-0.12783489573307266,-0.6547035456849829,-1,173298612000.0
2024-11-30 17:02:00+00:00,38.3,1.0,4.0,-0.13416939372026088,-0.6485933225066759,288,173298612000.0
2024-11-30 17:02:00+00:00,13.5,1.0,11.0,-0.12335690447123082,-0.6705251298872367,294,173298612000.0
2024-11-30 17:02:00+00:00,73.3,1.0,5.0,-0.1301614196259811,-0.6694423276192994,295,173298612000.0
2024-11-30 17:02:00+00:00,29.7,1.0,5.0,-0.13018375984040664,-0.6695966147251757,295,173298612000.0
2024-11-30 17:02:00+00:00,14.5,1.0,60.0,-0.11562945920802592,-0.6692676201611748,-1,173298612000.0
2024-11-30 17:02:00+00:00,14.8,1.0,5.0,-0.13502669944884052,-0.6665124434039765,-1,173298612000.0
2024-11-30 17:02:00+00:00,40.6,1.0,5.0,-0.13198336883213801,-0.670963905661188,-1,173298612000.0
2024-11-30 17:02:00+00:00,33.7,1.0,5.0,-0.1328724395531039,-0.6594942999487822,293,173298612000.0
2024-11-30 17:02:00+00:00,11.2,1.0,12.0,-0.12337924468565635,-0.6706792424601878,294,173298612000.0
2024-11-30 17:02:00+00:00,12.4,1.0,120.0,-0.11266536653936396,-0.6710246431191574,-1,173298612000.0
2024-11-30 17:02:00+00:00,18.9,1.0,4.0,-0.1344411414847964,-0.6734804959096387,-1,173298612000.0
2024-11-30 17:02:00+00:00,20.3,1.0,4.0,-0.13430221327633768,-0.648408666671815,288,173298612000.0
2024-11-30 17:02:00+00:00,15.9,1.0,89.0,-0.12176568779218759,-0.6727492029530531,-1,173298612000.0
2024-11-30 17:02:00+00:00,112.0,1.0,5.0,-0.12190828119207552,-0.6218007731593109,-1,173298612000.0
2024-11-30 17:02:00+00:00,40.0,1.0,5.0,-0.13221968641285803,-0.6614961926008196,292,173298612000.0
2024-11-30 17:02:00+00:00,18.3,1.0,13.0,-0.11895413690014993,-0.6699763983704097,-1,173298612000.0
2024-11-30 17:02:00+00:00,10.3,1.0,5.0,-0.13300421191162948,-0.6593155782333779,293,173298612000.0
2024-11-30 17:02:00+00:00,34.5,1.0,5.0,-0.13216278867924303,-0.6589644179878766,-1,173298612000.0
2024-11-30 17:02:00+00:00,16.9,1.0,11.0,-0.12547241805757314,-0.6651057080268692,-1,173298612000.0
2024-11-30 17:02:00+00:00,12.4,1.0,98.0,-0.11536661262267557,-0.664249624028766,-1,173298612000.0
2024-11-30 17:02:00+00:00,7.8,1.0,5.0,-0.1289890819674165,-0.6703633378655769,-1,173298612000.0
2024-12-02 16:41:00+00:00,24.5,1.0,7.0,-0.12828553974593762,-0.6710377330885474,296,173315766000.0
2024-12-02 16:41:00+00:00,66.1,1.0,7.0,-0.12664231225518496,-0.669392062136842,297,173315766000.0
2024-12-02 16:41:00+00:00,103.9,0.69,6.0,-0.13009404991685414,-0.6577423384456302,-1,173315766000.0
2024-12-02 16:41:00+00:00,62.8,1.0,7.0,-0.12975022005421125,-0.6729760957558123,298,173315766000.0
2024-12-02 16:41:00+00:00,17.7,1.0,103.0,-0.11998073956617299,-0.6604242113742448,-1,173315766000.0
2024-12-02 16:41:00+00:00,51.3,1.0,7.0,-0.12664161412348415,-0.6692969416926083,297,173315766000.0
2024-12-02 16:41:00+00:00,17.6,1.0,7.0,-0.12667913870240202,-0.6696512435307631,297,173315766000.0
2024-12-02 16:41:00+00:00,42.4,1.0,7.0,-0.12978582477095194,-0.6732347535509579,298,173315766000.0
2024-12-02 16:41:00+00:00,24.9,1.0,7.0,-0.12824923689749612,-0.6708937434252579,296,173315766000.0
2024-12-02 16:41:00+00:00,15.9,1.0,7.0,-0.12825115675967333,-0.6707775044970752,296,173315766000.0
2024-12-02 16:41:00+00:00,59.4,1.0,7.0,-0.12667617164267364,-0.6695555994877539,297,173315766000.0
2024-12-02 16:43:00+00:00,18.5,1.0,112.0,-0.10984020207916073,-0.6594525865796595,-1,173315778000.0
2024-12-03 17:21:00+00:00,66.3,0.86,6.0,-0.13016421215278431,-0.6646866544734653,-1,173324646000.0
2024-12-05 17:04:00+00:00,11.0,1.0,35.0,-0.13310858260089872,-0.6228577445543187,-1,173341824000.0
2024-12-07 16:43:00+00:00,11.6,0.98,51.0,-0.12603074888528612,-0.6214696842002078,299,173358978000.0
2024-12-07 16:43:00+00:00,9.5,0.99,53.0,-0.12605378723141245,-0.6216323488864935,299,173358978000.0
2024-12-09 16:26:00+00:00,50.4,0.26,2.0,-0.12532005081387404,-0.6551503499734935,-1,173376156000.0
2024-12-10 17:04:00+00:00,9.5,0.61,2.0,-0.12090209887830079,-0.6690724923508019,300,173385024000.0
2024-12-10 17:04:00+00:00,14.4,0.79,3.0,-0.12986157206048848,-0.6643157720074164,-1,173385024000.0
2024-12-10 17:04:00+00:00,21.1,0.62,2.0,-0.12532406507115362,-0.6674475908171952,-1,173385024000.0
2024-12-10 17:04:00+00:00,26.3,0.76,3.0,-0.13166362451317265,-0.6645993880108656,301,173385024000.0
2024-12-10 17:04:00+00:00,9.7,0.07,2.0,-0.11680144780074013,-0.6719503657544154,-1,173385024000.0
2024-12-10 17:04:00+00:00,8.6,0.93,2.0,-0.13017695305632387,-0.6698866884468573,302,173385024000.0
2024-12-10 17:04:00+00:00,7.6,1.0,2.0,-0.12620912153483996,-0.6734220273796969,-1,173385024000.0
2024-12-10 17:04:00+00:00,18.1,0.18,2.0,-0.11381885464200701,-0.6735782343477504,-1,173385024000.0
2024-12-10 17:04:00+00:00,11.1,0.92,2.0,-0.1301999914024502,-0.6700441171453871,302,173385024000.0
2024-12-10 17:04:00+00:00,6.4,0.63,2.0,-0.11544585057071613,-0.6714501543907937,-1,173385024000.0
2024-12-10 17:04:00+00:00,23.2,0.89,2.0,-0.11297271902064016,-0.6700027528421149,-1,173385024000.0
2024-12-10 17:04:00+00:00,25.4,0.42,3.0,-0.13033490535362935,-0.6556945436342654,-1,173385024000.0
2024-12-10 17:04:00+00:00,11.1,0.46,2.0,-0.12076718492712164,-0.6660080432501502,-1,173385024000.0
2024-12-10 17:04:00+00:00,14.7,0.63,2.0,-0.12237253877310601,-0.673667246139602,-1,173385024000.0
2024-12-10 17:04:00+00:00,81.3,0.76,3.0,-0.1316400625682707,-0.6644405630489341,301,173385024000.0
2024-12-10 17:04:00+00:00,11.2,0.88,2.0,-0.12095707674973862,-0.6739932736438746,-1,173385024000.0
2024-12-10 17:04:00+00:00,8.3,0.82,3.0,-0.13243575817425493,-0.6698137336841238,-1,173385024000.0
2024-12-10 17:04:00+00:00,16.7,0.64,3.0,-0.12877213754139363,-0.6603215860142275,-1,173385024000.0
2024-12-10 17:04:00+00:00,6.9,0.43,2.0,-0.11872724409739066,-0.6664274458694045,-1,173385024000.0
2024-12-10 17:04:00+00:00,18.8,0.25,2.0,-0.11765247034401255,-0.6734246453735748,-1,173385024000.0
2024-12-10 17:04:00+00:00,29.0,0.74,2.0,-0.11813732281021658,-0.6732384187423871,-1,173385024000.0
2024-12-10 17:04:00+00:00,8.9,0.51,2.0,-0.11999208420631095,-0.6717379591844476,-1,173385024000.0
2024-12-10 17:04:00+00:00,105.8,0.77,3.0,-0.1314262597349014,-0.6630027608111412,-1,173385024000.0
2024-12-10 17:04:00+00:00,14.1,0.18,2.0,-0.11432273119705777,-0.6670840387340047,303,173385024000.0
2024-12-10 17:04:00+00:00,10.8,0.3,3.0,-0.13076477994839555,-0.6574835061175596,-1,173385024000.0
2024-12-10 17:04:00+00:00,16.1,0.9,3.0,-0.12882345022140226,-0.6639340685000052,-1,173385024000.0
2024-12-10 17:04:00+00:00,10.7,0.38,2.0,-0.12092548629027752,-0.6692302701151821,300,173385024000.0
2024-12-10 17:04:00+00:00,20.5,0.27,2.0,-0.11416617516315389,-0.6671076006789066,303,173385024000.0
2024-12-11 17:45:00+00:00,90.7,1.0,4.0,-0.1313957164729915,-0.6737785981458794,304,173393910000.0
2024-12-11 17:45:00+00:00,104.7,1.0,4.0,-0.13140374498755067,-0.6738557416988176,304,173393910000.0
2024-12-11 17:45:00+00:00,128.2,1.0,4.0,-0.1328130983585361,-0.6726191759237795,305,173393910000.0
2024-12-11 17:45:00+00:00,171.4,1.0,4.0,-0.13109551984164847,-0.6738505057110615,304,173393910000.0
2024-12-11 17:45:00+00:00,94.9,1.0,4.0,-0.132788489216083,-0.672767528910199,305,173393910000.0
2024-12-11 17:45:00+00:00,189.4,1.0,4.0,-0.13110337382328244,-0.6739281728627752,304,173393910000.0
2024-12-11 17:45:00+00:00,53.1,1.0,4.0,-0.1326657925696678,-0.6720374576840898,-1,173393910000.0
2024-12-12 16:47:00+00:00,54.1,0.85,4.0,-0.12080069524875992,-0.6644400394501584,306,173402202000.0
2024-12-12 16:47:00+00:00,54.2,0.84,2.0,-0.1212091022937266,-0.6687731683840848,307,173402202000.0
2024-12-12 16:47:00+00:00,53.4,1.0,5.0,-0.12999753320921886,-0.6650170453008679,308,173402202000.0
2024-12-12 16:47:00+00:00,190.2,0.63,3.0,-0.11349963392181725,-0.6731804738112209,309,173402202000.0
2024-12-12 16:47:00+00:00,165.8,1.0,5.0,-0.120470828020133,-0.6752186693116998,310,173402202000.0
2024-12-12 16:47:00+00:00,15.5,1.0,14.0,-0.1191150562571838,-0.6170035611772794,-1,173402202000.0
2024-12-12 16:47:00+00:00,16.8,0.93,3.0,-0.11958978581372626,-0.6721648667194854,311,173402202000.0
2024-12-12 16:47:00+00:00,89.1,1.0,4.0,-0.120904018740478,-0.6742128360637756,312,173402202000.0
2024-12-12 16:47:00+00:00,18.9,1.0,2.0,-0.12399010992385437,-0.6733316193244435,-1,173402202000.0
2024-12-12 16:47:00+00:00,10.7,1.0,5.0,-0.12697165588503628,-0.6653141003395572,313,173402202000.0
2024-12-12 16:47:00+00:00,27.0,0.61,2.0,-0.1189899161498158,-0.6591379037155248,-1,173402202000.0
2024-12-12 16:47:00+00:00,18.4,0.83,2.0,-0.12109792482037456,-0.668905464341386,307,173402202000.0
2024-12-12 16:47:00+00:00,15.6,1.0,4.0,-0.12832795124676108,-0.667126275701903,-1,173402202000.0
2024-12-12 16:47:00+00:00,35.7,0.71,5.0,-0.11103994140698163,-0.6724935122176359,-1,173402202000.0
2024-12-12 16:47:00+00:00,20.2,1.0,4.0,-0.13027469149443555,-0.6669793189788851,314,173402202000.0
2024-12-12 16:47:00+00:00,25.4,1.0,5.0,-0.13104420716163984,-0.6738025091566316,315,173402202000.0
2024-12-12 16:47:00+00:00,14.1,0.97,4.0,-0.1223779492937872,-0.6745847657273756,-1,173402202000.0
2024-12-12 16:47:00+00:00,14.0,1.0,5.0,-0.12876794875118885,-0.6640951623899644,316,173402202000.0
2024-12-12 16:47:00+00:00,14.1,1.0,5.0,-0.12022176953587341,-0.6747828605974769,310,173402202000.0
2024-12-12 16:47:00+00:00,11.5,1.0,6.0,-0.11995543229201908,-0.6228664712005788,-1,173402202000.0
2024-12-12 16:47:00+00:00,34.5,1.0,5.0,-0.12873880175268054,-0.6638818831553707,316,173402202000.0
2024-12-12 16:47:00+00:00,41.9,0.49,2.0,-0.11779785627070369,-0.6695864918155142,-1,173402202000.0
2024-12-12 16:47:00+00:00,10.8,0.69,5.0,-0.12355360307793059,-0.6598147423994484,317,173402202000.0
2024-12-12 16:47:00+00:00,12.7,1.0,5.0,-0.12657476801313278,-0.6635289775806175,-1,173402202000.0
2024-12-12 16:47:00+00:00,66.9,0.78,5.0,-0.13151788952063112,-0.658126310881069,-1,173402202000.0
2024-12-12 16:47:00+00:00,12.4,1.0,5.0,-0.1203783255697773,-0.6759482169390335,318,173402202000.0
2024-12-12 16:47:00+00:00,19.2,1.0,5.0,-0.12025283639655891,-0.6750148148550669,310,173402202000.0
2024-12-12 16:47:00+00:00,13.7,1.0,5.0,-0.12996716448023415,-0.6648018462040969,308,173402202000.0
2024-12-12 16:47:00+00:00,14.6,1.0,5.0,-0.12858835437115862,-0.6641213423287443,316,173402202000.0
2024-12-12 16:47:00+00:00,37.9,0.8,5.0,-0.12334974862129765,-0.6596361952169693,317,173402202000.0
2024-12-12 16:47:00+00:00,46.0,1.0,5.0,-0.13107719388450254,-0.6740390012702769,315,173402202000.0
2024-12-12 16:47:00+00:00,16.9,1.0,31.0,-0.11390769190093353,-0.6233555124569876,-1,173402202000.0
2024-12-12 16:47:00+00:00,13.3,1.0,5.0,-0.12029402616690597,-0.6758126048561535,318,173402202000.0
2024-12-12 16:47:00+00:00,112.9,0.63,3.0,-0.11358114079788538,-0.6730905893547432,309,173402202000.0
2024-12-12 16:47:00+00:00,26.2,0.91,3.0,-0.11955819535426516,-0.6719402428447536,311,173402202000.0
2024-12-12 16:47:00+00:00,15.0,0.56,2.0,-0.11823261778737547,-0.6713321701333589,319,173402202000.0
2024-12-12 16:47:00+00:00,13.2,0.89,4.0,-0.12336598018334119,-0.6661536037097665,-1,173402202000.0
2024-12-12 16:47:00+00:00,169.0,0.68,5.0,-0.12352515421112308,-0.6596098407452641,317,173402202000.0
2024-12-12 16:47:00+00:00,53.0,0.79,5.0,-0.13043404005514264,-0.6592302316329555,-1,173402202000.0
2024-12-12 16:47:00+00:00,104.8,0.62,3.0,-0.1136101132634685,-0.6733035195234864,309,173402202000.0
2024-12-12 16:47:00+00:00,11.4,0.92,3.0,-0.11974215305742536,-0.671913364774273,311,173402202000.0
2024-12-12 16:47:00+00:00,18.0,0.88,3.0,-0.12052947108300001,-0.6651247321157159,320,173402202000.0
2024-12-12 16:47:00+00:00,6.9,1.0,11.0,-0.12065653105254519,-0.6244018373435581,-1,173402202000.0
2024-12-12 16:47:00+00:00,16.6,0.63,3.0,-0.11353122438127834,-0.6734023051591493,309,173402202000.0
2024-12-12 16:47:00+00:00,48.6,1.0,3.0,-0.12203534116162072,-0.6734670568743985,-1,173402202000.0
2024-12-12 16:47:00+00:00,16.4,0.84,4.0,-0.12077172278317683,-0.6642288546106672,306,173402202000.0
2024-12-12 16:47:00+00:00,29.1,1.0,5.0,-0.12041497748406917,-0.67531937480954,310,173402202000.0
2024-12-12 16:47:00+00:00,28.6,0.58,2.0,-0.11755525550467648,-0.6668478956862098,321,173402202000.0
2024-12-12 16:47:00+00:00,7.9,1.0,25.0,-0.11494249761444096,-0.6237448954131075,-1,173402202000.0
2024-12-12 16:47:00+00:00,13.9,1.0,4.0,-0.13030593288804623,-0.6672004521951127,314,173402202000.0
2024-12-12 16:47:00+00:00,13.1,1.0,5.0,-0.13079200708472666,-0.6733635588497551,-1,173402202000.0
2024-12-12 16:47:00+00:00,14.0,1.0,1.0,-0.1156978761147041,-0.6699664499936733,-1,173402202000.0
2024-12-12 16:47:00+00:00,24.8,1.0,5.0,-0.12016260287423079,-0.6748832170294665,310,173402202000.0
2024-12-12 16:47:00+00:00,15.9,1.0,5.0,-0.12038181622828129,-0.6750863733543987,310,173402202000.0
2024-12-12 16:47:00+00:00,10.7,0.54,2.0,-0.11814831838450414,-0.6712260541148376,319,173402202000.0
2024-12-12 16:47:00+00:00,14.1,0.92,3.0,-0.11839947126386613,-0.6738295617600376,-1,173402202000.0
2024-12-12 16:47:00+00:00,132.2,1.0,5.0,-0.13742635263740752,-0.6494047260759281,322,173402202000.0
2024-12-12 16:47:00+00:00,14.2,0.65,2.0,-0.1175772466532516,-0.6667424777993893,321,173402202000.0
2024-12-12 16:47:00+00:00,125.9,1.0,5.0,-0.13161946768309718,-0.6628175813775046,-1,173402202000.0
2024-12-12 16:47:00+00:00,91.6,1.0,4.0,-0.12087225374809168,-0.6739828016683628,312,173402202000.0
2024-12-12 16:47:00+00:00,12.8,0.88,3.0,-0.12094241598402188,-0.66681298910117,323,173402202000.0
2024-12-12 16:47:00+00:00,14.6,0.99,2.0,-0.11421382265173333,-0.6632275592187981,-1,173402202000.0
2024-12-12 16:47:00+00:00,36.9,0.92,5.0,-0.1311176855231488,-0.6565246222265138,-1,173402202000.0
2024-12-12 16:47:00+00:00,33.8,1.0,5.0,-0.13745323070788823,-0.6495939197668443,322,173402202000.0
2024-12-12 16:47:00+00:00,21.0,0.88,2.0,-0.12097173751545537,-0.6670290608625669,323,173402202000.0
2024-12-12 16:47:00+00:00,21.8,0.87,3.0,-0.12054395731579155,-0.6650221067556986,320,173402202000.0
2024-12-12 16:47:00+00:00,11.9,1.0,4.0,-0.12848171475386178,-0.6682279275257618,-1,173402202000.0
2024-12-12 16:47:00+00:00,29.1,1.0,5.0,-0.12855938190557553,-0.6639073649624498,316,173402202000.0
2024-12-12 16:47:00+00:00,15.4,0.93,2.0,-0.12106668342676387,-0.6686859019214851,307,173402202000.0
2024-12-12 16:47:00+00:00,17.3,0.86,3.0,-0.1205008476832673,-0.664913023677449,320,173402202000.0
2024-12-12 16:47:00+00:00,15.2,1.0,5.0,-0.1270268082893993,-0.6654231834178069,313,173402202000.0
2024-12-12 16:47:00+00:00,12.3,0.64,2.0,-0.1176077899151615,-0.6669568042315344,321,173402202000.0
2024-12-13 17:26:00+00:00,25.8,0.7,6.0,-0.11242730362939193,-0.6728764374555234,-1,173411076000.0
2024-12-13 17:26:00+00:00,53.5,0.81,2.0,-0.12320104656902774,-0.670018635338308,-1,173411076000.0
2024-12-13 17:26:00+00:00,79.4,0.97,3.0,-0.12532214520897644,-0.6546005712591153,-1,173411076000.0
2024-12-13 17:26:00+00:00,39.4,0.97,3.0,-0.12556160438235006,-0.6548290348582013,-1,173411076000.0
2024-12-13 17:26:00+00:00,99.3,1.0,5.0,-0.12818989570292832,-0.6682003513235802,-1,173411076000.0
2024-12-13 17:26:00+00:00,128.8,1.0,5.0,-0.13236786486635235,-0.6755619755755672,-1,173411076000.0
2024-12-13 17:26:00+00:00,27.5,0.82,6.0,-0.130443115767253,-0.6593763156913474,-1,173411076000.0
2024-12-13 17:26:00+00:00,31.0,1.0,5.0,-0.12781098472232036,-0.6699531854913581,-1,173411076000.0
2024-12-14 16:26:00+00:00,25.6,1.0,7.0,-0.13082621553806575,-0.6737995420969033,-1,173419356000.0
2024-12-14 16:26:00+00:00,62.0,1.0,6.0,-0.12851714493767724,-0.6682089034369151,-1,173419356000.0
2024-12-14 16:26:00+00:00,50.0,1.0,6.0,-0.1284504733602511,-0.6676880971881199,-1,173419356000.0
2024-12-14 16:26:00+00:00,29.3,0.93,4.0,-0.11998527742222817,-0.667718814982955,-1,173419356000.0
2024-12-14 16:28:00+00:00,61.3,0.75,7.0,-0.11107345172861993,-0.6721999478374505,324,173419368000.0
2024-12-14 16:28:00+00:00,59.7,0.77,7.0,-0.11101498319867811,-0.6720781238556613,324,173419368000.0
2024-12-15 17:06:00+00:00,24.0,1.0,38.0,-0.11639199355822226,-0.622529797187869,-1,173428236000.0
2024-12-15 17:06:00+00:00,10.7,1.0,8.0,-0.12565672482658374,-0.6622067161393066,-1,173428236000.0
2024-12-15 17:06:00+00:00,27.7,1.0,8.0,-0.12498861278892032,-0.6640993511801692,325,173428236000.0
2024-12-15 17:06:00+00:00,26.1,1.0,7.0,-0.11916549627256644,-0.6747949033693157,326,173428236000.0
2024-12-15 17:06:00+00:00,55.1,1.0,7.0,-0.11911854691568778,-0.6744779515771534,326,173428236000.0
2024-12-15 17:06:00+00:00,7.3,1.0,8.0,-0.128726933513767,-0.6611905854487954,-1,173428236000.0
2024-12-15 17:06:00+00:00,23.2,0.8,5.0,-0.11438678478060597,-0.6730844807023613,-1,173428236000.0
2024-12-15 17:06:00+00:00,11.6,1.0,7.0,-0.12044237915332548,-0.6736932515454569,-1,173428236000.0
2024-12-15 17:06:00+00:00,16.5,1.0,8.0,-0.12501269833259784,-0.6642630630640062,325,173428236000.0
2024-12-15 17:06:00+00:00,8.0,0.91,7.0,-0.12216903338232347,-0.6626128542562456,-1,173428236000.0
2024-12-15 17:06:00+00:00,110.6,1.0,24.0,-0.12516820716895055,-0.6271268199046969,-1,173428236000.0
2024-12-15 17:06:00+00:00,23.3,1.0,7.0,-0.11914193432766451,-0.6746364274732346,326,173428236000.0
2024-12-15 17:06:00+00:00,10.5,1.0,8.0,-0.12063070017961568,-0.6749601860494795,-1,173428236000.0
2024-12-17 16:49:00+00:00,14.0,1.0,8.0,-0.12177005111531758,-0.673651538176334,327,173445414000.0
2024-12-17 16:49:00+00:00,32.1,1.0,10.0,-0.13051467426658478,-0.6734373862771145,328,173445414000.0
2024-12-17 16:49:00+00:00,19.2,1.0,24.0,-0.12272282635398128,-0.6229947529006002,-1,173445414000.0
2024-12-17 16:49:00+00:00,20.1,1.0,8.0,-0.1240103557431775,-0.667910452134824,-1,173445414000.0
2024-12-17 16:49:00+00:00,48.4,0.98,9.0,-0.12288339664516476,-0.6559423803880484,329,173445414000.0
2024-12-17 16:49:00+00:00,11.5,1.0,6.0,-0.1154838987484096,-0.6655703146737499,-1,173445414000.0
2024-12-17 16:49:00+00:00,42.9,1.0,10.0,-0.13048378193882446,-0.6732160785279616,328,173445414000.0
2024-12-17 16:49:00+00:00,29.1,1.0,9.0,-0.11262347863731609,-0.6705633525978554,330,173445414000.0
2024-12-17 16:49:00+00:00,17.4,1.0,9.0,-0.11922605919761065,-0.6744502008420468,-1,173445414000.0
2024-12-17 16:49:00+00:00,8.5,1.0,9.0,-0.12352375794772148,-0.6656642133875073,-1,173445414000.0
2024-12-17 16:49:00+00:00,24.7,1.0,9.0,-0.1125929353754062,-0.6703492006986357,330,173445414000.0
2024-12-17 16:49:00+00:00,24.7,1.0,9.0,-0.12845832734188506,-0.672930193596485,331,173445414000.0
2024-12-17 16:49:00+00:00,15.7,1.0,7.0,-0.12224617693526163,-0.6640798034925468,-1,173445414000.0
2024-12-17 16:49:00+00:00,27.2,1.0,10.0,-0.13033176376097577,-0.6734607736890912,328,173445414000.0
2024-12-17 16:49:00+00:00,47.0,1.0,5.0,-0.12681963770718757,-0.6649821387158279,-1,173445414000.0
2024-12-17 16:49:00+00:00,579.0,1.0,9.0,-0.12827646403382725,-0.6729556754035639,331,173445414000.0
2024-12-17 16:49:00+00:00,19.1,1.0,9.0,-0.13097701198543807,-0.6719470496288364,-1,173445414000.0
2024-12-17 16:49:00+00:00,12.7,1.0,10.0,-0.12994272987070624,-0.642290589511874,-1,173445414000.0
2024-12-17 16:49:00+00:00,29.1,1.0,7.0,-0.11398518451972207,-0.668776833575514,-1,173445414000.0
2024-12-17 16:49:00+00:00,32.6,1.0,6.0,-0.12480901840889011,-0.653263125453312,-1,173445414000.0
2024-12-17 16:49:00+00:00,46.9,1.0,10.0,-0.1293589172359141,-0.673147312555433,332,173445414000.0
2024-12-17 16:49:00+00:00,9.9,0.95,6.0,-0.11785056521411391,-0.6711358205925094,-1,173445414000.0
2024-12-17 16:49:00+00:00,16.2,0.98,4.0,-0.11653982294586618,-0.6705528806223434,-1,173445414000.0
2024-12-17 16:49:00+00:00,12.1,1.0,7.0,-0.12013991359395487,-0.6668644763141038,-1,173445414000.0
2024-12-17 16:49:00+00:00,60.1,1.0,8.0,-0.11451768447450554,-0.6612808189711235,333,173445414000.0
2024-12-17 16:49:00+00:00,75.8,1.0,10.0,-0.12943152293279708,-0.6732485416520487,332,173445414000.0
2024-12-17 16:49:00+00:00,117.3,0.97,7.0,-0.13223504531027558,-0.6653509267867743,334,173445414000.0
2024-12-17 16:49:00+00:00,30.9,1.0,10.0,-0.12784554224150985,-0.6556503868041899,-1,173445414000.0
2024-12-17 16:49:00+00:00,133.2,1.0,7.0,-0.12328202984632027,-0.6702483206678704,335,173445414000.0
2024-12-17 16:49:00+00:00,15.8,1.0,8.0,-0.12174020598510847,-0.6734338956186104,327,173445414000.0
2024-12-17 16:49:00+00:00,53.9,1.0,10.0,-0.13030122049906587,-0.6732403386045643,328,173445414000.0
2024-12-17 16:49:00+00:00,14.5,1.0,7.0,-0.12055146223157515,-0.6723781459540792,-1,173445414000.0
2024-12-17 16:49:00+00:00,21.1,0.95,7.0,-0.11658991389539841,-0.6735941168439435,336,173445414000.0
2024-12-17 16:49:00+00:00,81.8,1.0,10.0,-0.12938771516857203,-0.6733598936583259,332,173445414000.0
2024-12-17 16:49:00+00:00,63.4,1.0,10.0,-0.13057680798795576,-0.673883317900999,337,173445414000.0
2024-12-17 16:49:00+00:00,11.9,0.88,7.0,-0.11661714103172953,-0.6734818921730403,336,173445414000.0
2024-12-17 16:49:00+00:00,11.6,1.0,7.0,-0.12331170044360418,-0.6704621235012398,335,173445414000.0
2024-12-17 16:49:00+00:00,32.8,0.77,10.0,-0.13457762623230238,-0.6707595276057796,-1,173445414000.0
2024-12-17 16:49:00+00:00,17.6,1.0,10.0,-0.13060787484864125,-0.6741060219135535,337,173445414000.0
2024-12-17 16:49:00+00:00,32.7,1.0,7.0,-0.12384926185321843,-0.6703839327507504,-1,173445414000.0
2024-12-17 16:49:00+00:00,17.4,1.0,8.0,-0.11454508614376185,-0.6614728051888429,333,173445414000.0
2024-12-17 16:49:00+00:00,20.2,0.99,10.0,-0.11926724896795772,-0.6147946724759554,-1,173445414000.0
2024-12-17 16:49:00+00:00,17.5,1.0,10.0,-0.12813840848999447,-0.6540593446580718,-1,173445414000.0
2024-12-17 16:49:00+00:00,10.4,1.0,6.0,-0.10839803651823782,-0.653318277857675,-1,173445414000.0
2024-12-17 16:49:00+00:00,32.1,1.0,25.0,-0.1278205840332063,-0.6216154191927492,-1,173445414000.0
2024-12-17 16:49:00+00:00,9.7,0.96,3.0,-0.1165330161617834,-0.6640890537375824,-1,173445414000.0
2024-12-17 16:49:00+00:00,40.6,0.97,9.0,-0.12290992564979508,-0.6561315740789647,329,173445414000.0
2024-12-17 16:49:00+00:00,95.2,1.0,6.0,-0.13220659644346808,-0.6651455015338146,334,173445414000.0
2024-12-18 17:26:00+00:00,47.4,1.0,9.0,-0.1265328801110849,-0.6686993409567255,-1,173454276000.0
2024-12-18 17:26:00+00:00,37.6,1.0,10.0,-0.1315173659218555,-0.6667820967734097,338,173454276000.0
2024-12-18 17:26:00+00:00,88.7,1.0,11.0,-0.13612451154834493,-0.6486165353857275,-1,173454276000.0
2024-12-18 17:26:00+00:00,30.2,1.0,7.0,-0.13294905950726646,-0.6643491077961295,-1,173454276000.0
2024-12-18 17:26:00+00:00,44.5,1.0,37.0,-0.12414352436510466,-0.6192862773059628,-1,173454276000.0
2024-12-18 17:26:00+00:00,26.6,1.0,10.0,-0.13149362944402837,-0.6666934340474084,338,173454276000.0
2024-12-19 16:28:00+00:00,30.6,1.0,11.0,-0.1265351490391125,-0.6673266395000319,339,173462568000.0
